project_id,recommended_for_research,donor,title,year,flow_class,description,crs_sector_code,crs_sector_name,SCA_Sector ,status,intent,flow,all_recipients,recipient_condensed,usd_defl_2017,umbrella_project,year_uncertain,sources,sources_count,funding_agency,implementing_agency,recipient_agencies,recipient_agencies_count,amount,currency,deflators_used,exchange_rates_used,usd_current,start_actual,start_planned,end_actual,end_planned,recipient_count,recipient_cow_code,recipient_oecd_code,recipient_oecd_name,recipient_iso3,recipient_iso2,recipient_un_code,recipient_imf_code,line_of_credit,is_cofinanced,is_ground_truthing,loan_type,interest_rate,maturity,grace_period,grant_element,location_details,contacts
54989,TRUE,China,China Eximbank loan for the construction of the 266 km Merke-Burylbaytal road (BRI),2017,Vague (Official Finance),"On May 15 2017, JSC NC KazAvtoZhol and China Exim Bank signed a loan agreement for the reconstruction of the 262 km Merke-Burylbaytal road. An agreement was also signed for the reconstruction of the Kalbatau-Maykapshagai (415 km) road, and the costs of both projects amount to 808 Million USD. The agreement was signed under the framework of the Belt and Road Initiative, and signed during the BRI forum in Beijing. This road reconstruction project is also part of Kazakhstan's State Program of Infrastructure Development “Nurly Zhol” for 2015-2019, through which the Ministry for Investments and Development of Kazakhstan implements projects on the development of roads, transport, civil aviation and modernization of heat, water and sanitation networks. The Chinese contractor for this project is China Xinxing Construction Group. According to Germany Trade & Invest, China Eximbank loaned 253.2 million USD to the project. No other information can be found on the project. Reconstruction of the road started May 16 2019, according to an announcement from KazAvtoZhol. The reconstruction of the Merke-Burylbaytal road, 262 km long, is divided into 4 sections, of which the road section from Merke to Shu, 86 km long, will be listed under the first technical category with 4-lane traffic. The remaining 3 sections from the town of Shu to the village of Burybaytal with a length of 176 km will be listed under the technical category II with 2 lanes. The road will pass through the settlements of Tatti, Shu, Birlik. The reconstruction project involves the construction of 6 bridges, 3 overpasses over the railroad, 11 illuminated traffic intersections, 276 culverts, recreation areas, and auto pavilions. The project is expected to be completed in June 2022. STAFF_NOTE: The official Chinese project name for the road is 梅尔克-布鲁拜塔尔公路改造.",210,Transport and Storage,NEW INFRA,Implementation,Mixed (Some Development),Loan (excluding debt rescheduling),Kazakhstan,Kazakhstan,253200000,FALSE,FALSE,"http://www.kazautozhol.kz/index.php/ru/pressa/novosti/item/kompaniya-kazavtozhol-podpisala-dvustoronnee-soglashenie-v-ramkakh-foruma-odin-poyas-odin-put, Implementing/Intermediary Agency Source; http://kw.china-embassy.org/eng/xwdt/t1463732.htm, Government Source (Donor/Recipient); https://primeminister.kz/en/news/all/gosprogramma-nurli-zhol-avtomobilnie-dorogi-logistika-zhkh-16616, Government Source (Donor/Recipient); http://www.kazautozhol.kz/index.php/ru/pressa/novosti/item/v-zhambylskoj-oblasti-nachalas-realizatsiya-proekta-rekonstruktsii-a-d-merke-burylbajtal-km-7-273, Implementing/Intermediary Agency Source; http://roads.miid.gov.kz/kk/news/merki-burylbaytal-7-273-km-avtozholyn-kayta-zhanartu-zhumystary-bastaldy, Implementing/Intermediary Agency Source; https://www.genertec.com.cn/s/8293-22443-108629.html, Implementing/Intermediary Agency Source; https://www.gtai.de/GTAI/Navigation/DE/Trade/Maerkte/suche,t=china-weitet-engagement-in-kasachstan-aus,did=1806084.html, Other Official Source (non-Donor, non-Recipient)",7,,,,,253200000,USD,1,1,253200000,,,,,1,705,613,Kazakhstan,KAZ,KZ,398,916,FALSE,FALSE,FALSE,,,,,,,
53802,TRUE,China,China Eximbank loans 558.73 Million USD to 1223 MW Balloki RLNG Project [non-CPEC; IPP],2016,OOF-like,"National Power Parks Management Company Limited and Harbin Electric International Company Limited completed the construction of a Regasified Liquefied Natural Gas Power Project (RLNG) on July 30, 2018. The project is located in Balloki, District Kasur in the Province of Punjab, Pakistan, with an installed capacity of 1223.106MW. National Power Parks Management Company (Private) Limited is a private limited company, wholly owned by Government of Pakistan and incorporated under the Companies Ordinance 1984 on 2nd March 2015 with an objective to set up two RLNG based power projects on fast track basis at Balloki, Kasur and at Haveli Bahadur Shah, Jhang in the Province of Punjab. Harbin Electric International Company Limited is the Engineering, Procurement and Construction (EPC) contractor for the project. According to a Generation Tariff Determination document issued by Pakistan's National Electric Power Regulatory Authority (NEPRA) on August 9 2016, the total project cost is 798.183 million USD. The same document reported that funds have been provided under Cash Development Loan (CDL) In accordance with the approvals of Cabinet Committee on Energy (CCoE) and Executive Committee of National Economic Council (ECNEC), but a decision has been taken to finance the cost of the Project on a debt to equity ratio of 70:30 with loan provided at 3-month KIBOR plus 3% floating mark-up rate. The financing arrangement is reportedly in line with the government's objective to sell down the project to the private sector, which requires the Project to be commercially attractive and financially viable. There is a minimum equity requirement of 20%. According to NEPRA, the EPC contractor of this project is a Joint Venture of Harbin Electric International and Habib Rafiq (Pvt.) Ltd, selected after an International Competitive Bidding process. It also indicates that Sinosure provides insurance for the project. The 70% debt component amounts to 558.73 million USD. According to the IMF, this will be funded by China EximBank, with a loan of interest rate 9.35%, repayment period of 10 years and grace period of 30 months. The 30% equity component will be provided for by the Federal Government. For the purpose of this project record, only the 70% debt component value has been recorded. ",230,Energy Generation and Supply,NEW INFRA,Completion,Mixed (Some Development),Loan (excluding debt rescheduling),Pakistan,Pakistan,535684431.6,FALSE,TRUE,"https://www.dropbox.com/s/bd1mi9adzm3o4e3/Pakistan_IMF_Project_List_December_2017.xlsx?dl=0, Academic Journal Article; http://www.nepra.org.pk/Tariff/IPPs/NPPMCL%20-%20Balloki/TRF-359%20NPPMCL%20Determination%2009-08-2016%2010954-10956.PDF, Government Source (Donor/Recipient); https://www.pips.gov.pk/sites/default/files/PIPS%20Parliamentary%20Research%20Digest%20November%202017.pdf, Government Source (Donor/Recipient); https://www.genewsroom.com/press-releases/nppmcl-hei-ge-announce-completion-balloki-power-plant-284451, Other Official Source (non-Donor, non-Recipient)",4,"Export-Import Bank of China, Government Agency","Harbin Electric International Co., Ltd., State-Owned Company",,,558730000,USD,1.043020792,1,558730000,,,,,1,770,665,Pakistan,PAK,PK,586,564,FALSE,FALSE,FALSE,,9.35,10,2.5,5.34,,
53685,TRUE,China,China Funds Tupolong Hydropower Plant in Uzbekistan,2009,Vague (Official Finance),"The Chinese government assisted the government of Uzbekistan with the construction of the Tupolong Hydropower Plant with a capacity of 90MW (the first unit had 30MW). The total cost of the project was $115,00,000 USD, but it is unclear how much of the funds China provided. STAFF_NOTE: Had not been completed as of 2009 report, but indicated it had been started. No current status could be found",230,Energy Generation and Supply,NEW INFRA,Implementation,Mixed (Some Development),Vague TBD,Uzbekistan,Uzbekistan,,FALSE,TRUE,"https://www.carecprogram.org/uploads/Diagnostic-Study-CAREC-Energy-Strategy-Pillar1-Full-Report.pdf, Other Official Source (non-Donor, non-Recipient); http://open_jicareport.jica.go.jp/pdf/246217.pdf, Other Official Source (non-Donor, non-Recipient)",2,,,,,,,,,,,,,,1,704,617,Uzbekistan,UZB,UZ,860,927,FALSE,FALSE,FALSE,,,,,,,
35124,TRUE,China,China Grants USD 50 million for Pakistan Gwadar Port Project (Linked to #38995 and #38996),2001,OOF-like,"During the visit of Chinese Prime Minister Zhu Rongji to Pakistan in May 2001, the Gwadar port was a key item of discussion. Pakistani Finance Minister Shaukat Aziz said China has agreed to help fund the construction of phase one of the $250 million Gwadar Port project. China provided $198 million for the project in various forms of funding. $50 million would be an outright grant (#35124), $50 million a commercial credit (#38995), and $98 million a state credit (#38996), repayable at generous terms over 15 years. The loan is guaranteed by the Export-Import Bank. The remaining $50 million in funds, is to be arranged by the government of Pakistan. Gwadar, located about 350 kilometers west of Karachi on the Arabian Sea coast, is considered the nearest warm water port for the Central Asian states for their trade with Europe, East Asia, and the Americas. Prime Minister Shaukat Aziz inaugurated the deep-sea port on March 20, 2007.",210,Transport and Storage,NEW INFRA,Completion,Mixed (Some Development),Grant,Pakistan,Pakistan,108967061.7,FALSE,FALSE,"https://global.factiva.com/redir/default.aspx?P=sa&an=aenw000020010709dx5l000jm&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=inty000020010710dx7g00003&cat=a&ep=ASE, Media Report, including Wikileaks; http://www.larouchepub.com/eiw/public/2001/eirv28n44-20011116/eirv28n44-20011116_016-pakistans_gwadar_port_is_a_poten.pdf, Media Report, including Wikileaks; http://www.thenews.com.pk/Todays-News-13-37109-Time-tested-all-weather-Pak-China-friendship, Media Report, including Wikileaks; http://tribune.com.pk/story/500895/too-little-too-late-gwadar-port-transfer-to-china-wins-cabinet-nod/, Media Report, including Wikileaks; http://mindsgrid.com/news/2014-09/strategic-importance-gwadar-port-pakistan/, Other; http://www.viewpointonline.net/component/content/article?id=1652:balochistans-maze-of-violence-i, Other; http://www.asianresearch.org/articles/2528.html, Other Academic (Working Paper, Dissertation); https://en.wikipedia.org/wiki/Gwadar_Port#Port_of_Singapore_Authority_.282007.E2.80.932013.29, Media Report, including Wikileaks",9,,,,,50000000,USD,0.458854256,1,50000000,,,,,1,770,665,Pakistan,PAK,PK,586,564,FALSE,TRUE,FALSE,,,,,,Gwadar,
52721,TRUE,China,China agrees to first phase of upgrades for Karachi-Peshawar main railway line,2016,OOF-like,"In 2016, the Chinese government agreed to help finance the first phase of upgrades to the Karachi-Peshawar railway, otherwise known as Rail Line 1 (RL-1). Pakistan's Ministry of Railways is overseeing the construction of the project. The Chinese firm that will carry out the upgrade has yet to been named. The project has recently suffered delays and cutbacks to the overall budget as Pakistan reviews all CPEC-projects. So far the feasibility study has been completed and framework agreement signed between the two governments. The document indicates that the project will be funded by concessional loans. Continuing negotiations between the two governments will see the overall cost of project fluctuate, as well as the total amount of financing China is willing to give. However, so far the estimated cost had been adjusted from the initial 3.4 billion USD to 8.2 billion now. It is unclear which institution is funding in the project, in what form, and for how much of the total cost. ",320,"Industry, Mining, Construction",NEW INFRA,Pipeline: Commitment,Mixed (Some Development),Loan (excluding debt rescheduling),Pakistan,Pakistan,,FALSE,TRUE,"https://global.factiva.com/redir/default.aspx?P=sa&an=IARPAK0020160604ec5v00002&cat=a&ep=ASE, Media Report, including Wikileaks; https://www.thenews.com.pk/print/369263-china-to-help-upgrade-karachi-peshawar-railway-track, Media Report, including Wikileaks; https://tribune.com.pk/story/1672759/2-railways-upgrade-pakistan-delays-approval-mainline-amid-differences-cost/, Media Report, including Wikileaks; https://global.factiva.com/du/article.aspx/?accessionno=KHALEJ0020150309eb380000w&fcpil=en&napc=S&sa_from=&cat=a, Media Report, including Wikileaks; http://www.sjbipp.org/publications/AR/reports/AR-10-17.pdf , Other Academic (Working Paper, Dissertation); http://cpec.gov.pk/project-details/30, Implementing/Intermediary Agency Source; http://www.finance.gov.pk/budget/Estimates_of_Foreign_Assistance_2018_19.pdf, Government Source (Donor/Recipient); https://propakistani.pk/2018/07/16/3-4-billion-railway-project-between-karachi-and-peshawar-to-be-completed-on-priority/, Media Report, including Wikileaks",8,,,,,,,,,,,,,,1,770,665,Pakistan,PAK,PK,586,564,FALSE,FALSE,FALSE,,,,,,,
36862,TRUE,China,China commits to Pakistan nuclear plant construction assistance,2013,OOF-like,"2013 Pakistan and China signed a construction agreement, being the two parties represented by the Pakistan Atomic Energy Commission, or PAEC, and China National Nuclear Corporation or CNNC, for the construction of a fifth 1000 MW nuclear plant (CHASNUPP-5) at Chashma, in Punjab province. The plant is currently under construction. ",230,Energy Generation and Supply,NEW INFRA,Implementation,Mixed (Some Development),Loan (excluding debt rescheduling),Pakistan,Pakistan,,FALSE,FALSE,"https://global.factiva.com/redir/default.aspx?P=sa&an=CDENGY0020101008e69k00017&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=PMDAIP0020100923e69m00045&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=NUC0000020101202e6bi00007&cat=a&ep=ASE, Implementing/Intermediary Agency Source; https://global.factiva.com/redir/default.aspx?P=sa&an=DT00000020101109e6b90006v&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=TDAYSG0020101109e6ba0001w&cat=a&ep=ASE, Media Report, including Wikileaks; http://www.scitechnol.com/scope-of-nuclear-power-in-pakistan-xBiu.pdf, Academic Journal Article; http://pakobserver.net/detailnews.asp?id=213862, Media Report, including Wikileaks; https://books.google.com.pk/books?id=_OcjCQAAQBAJ&pg=PA130&lpg=PA130&dq=%22CHASNUPP-5%22&source=bl&ots=29WlMD7yd-&sig=W53qdfOJAkUF7ZDPEpvvAS2zcqQ&hl=it&sa=X&ei=nyCaVevJH9GUuASksYOwBA&ved=0CFEQ6AEwBg#v=onepage&q=%22CHASNUPP-5%22&f=false, Other Academic (Working Paper, Dissertation)",8,,,"China National Nuclear Corporation, State-Owned Company",1,,,,,,,,,,1,770,665,Pakistan,PAK,PK,586,564,FALSE,FALSE,FALSE,,,,,,,"Qiu Jiangang, vice president (China National Nuclear Corporation); Asif Durrani, Pakistan's deputy high commissioner in the UK "
36237,TRUE,China,China funds 3rd and 4th nuclear plants in Chashma through mix credit loans,2010,OOF-like,"In March 2010 China and Pakistan signed a framework agreement on the financing of 'Chashma Nuclear Power Project 3' and 'Chashma Nuclear Power Project 4', each with gross capacity of 340 MW. Chashma Nuclear Power Plant 1 and 2, each with a gross capacity of 325 MW have been constructed, with the former operational since year 2000. The Pakistan Atomic Energy Commission would be the executing agency for the establishment of the two plants - which would be completed in eight years. Under the agreement, China Eximbank would provide 1578 million USD to Pakistan, which is 82 percent of the total contract. According to media reports, the financing will be in the form of a 20-year soft loan, with an eight-year grace period. Power plant number IV is being constructed as a joint venture between China National Nuclear Cooperation (CNNC) and Pakistan Atomic Energy Commission (PAEC). The Economic Affairs Division however has reported that the financing is in the form of mix credit, which implied that it may be a financial package combining export buyers' credit/export sellers' credit/concessional loan. Under the second preferential buyer credit agreement, Pakistan would get $1 billion with an annual interest rate of 2 percent, a management fee of 0.2 percent and a commitment fee of 0.2 percent The third, buyers credit, agreement would provide Pakistan $474 million with an annual interest rate of 6 percent, a management fee of 0.75 percent, a commitment fee of 0.5 percent and an insurance rate of 7 percent. According to the Economic Affairs Division's 2016-2017 Yearbook, as of 30th June 2017, 1513 Million USD have been disbursed. Chashm 4 (C-4) Nuclear Power Plant was reported completed and inaugurated September 8, 2017 connected to Pakistan's power grid. The report also indicated that the three predecessing Nuclear Power Plants in Chashm (Chasm 1,2, & 3) are operational and connected to Pakistan's national power grid. As the exact loan components are unclear, the project is coded as OOF. ",230,Energy Generation and Supply,NEW INFRA,Completion,Mixed (Some Development),Loan (excluding debt rescheduling),Pakistan,Pakistan,1900512459,FALSE,FALSE,"https://global.factiva.com/redir/default.aspx?P=sa&an=BBCSAP0020100330e63u002jp&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=KYODO00020100522e65m00231&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=JPES000020100617e65o00001&cat=a&ep=ASE, Media Report, including Wikileaks; http://www.dawn.com/news/1077816, Media Report, including Wikileaks; http://pakistanintheworld.com/content/pakistan-selectes-new-sites-n-power-plants-chashma-3-4-completed-china-cooperation, Media Report, including Wikileaks; http://tribune.com.pk/story/654091/electricity-production-work-on-chashma-iv-plant-under-way/, Media Report, including Wikileaks; http://www.tandfonline.com/doi/abs/10.1080/0163660X.2012.642294?journalCode=rwaq20#.VaXMZPntmko, Academic Journal Article; http://news.xinhuanet.com/energy/2015-04/22/c_127718744.htm, Media Report, including Wikileaks; http://www.cnecc.com/g670/s1008/t9668.aspx, Implementing/Intermediary Agency Source; http://www.devlums.com/sites/default/files/questions/1303338019_399.pdf, Government Source (Donor/Recipient); http://www.finance.gov.pk/budget/foreign_assistance_2015_16.pdf, Government Source (Donor/Recipient); http://www.devlums.com/sites/default/files/questions/1303338019_399.pdf, Government Source (Donor/Recipient); http://www.finance.gov.pk/budget/foreign_assistance_2016_17.pdf, Government Source (Donor/Recipient); http://www.finance.gov.pk/budget/Estimates_of_Foreign_Assistant_2017_18.pdf, Government Source (Donor/Recipient); http://www.ead.gov.pk/userfiles1/file/EAD/2018/Website%20Year%20Book%202015-2016.pdf, Government Source (Donor/Recipient); http://www.ead.gov.pk/userfiles1/file/EAD/2018/Final%20PCP%20Year%20Book%202016-17%20.pdf, Government Source (Donor/Recipient); http://www.cnecc.com/g670/s1008/t9668.aspx, Implementing/Intermediary Agency Source; http://news.xinhuanet.com/energy/2015-04/22/c_127718744.htm, Media Report, including Wikileaks; http://www.tandfonline.com/doi/abs/10.1080/0163660X.2012.642294?journalCode=rwaq20#.VaXMZPntmko, Academic Journal Article; http://www.dawn.com/news/1077816, Media Report, including Wikileaks; http://pakistanintheworld.com/content/pakistan-selectes-new-sites-n-power-plants-chashma-3-4-completed-china-cooperation, Media Report, including Wikileaks; http://tribune.com.pk/story/654091/electricity-production-work-on-chashma-iv-plant-under-way/, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=BBCSAP0020100330e63u002jp&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=PAKBNK0020100331e63v000v1&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=THINDU0020100429e64u000cl&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=DJI0000020100428e64s0027w&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=BBCSAP0020100330e63u002jp&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=BBCSAP0020100330e63u002jp&cat=a&ep=ASE, Media Report, including Wikileaks; http://www.tandfonline.com/doi/abs/10.1080/0163660X.2012.642294?journalCode=rwaq20#.VaXMZPntmko, Academic Journal Article; https://global.factiva.com/redir/default.aspx?P=sa&an=AIWBUR0020100323e63o00047&cat=a&ep=ASE, Media Report, including Wikileaks; https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=ASBEXP0020170908ed980005l&cat=a&ep=ASE, Media Report, including Wikileaks",31,"China National Offshore Oil Corporation (CNOOC), State-Owned Company","Pakistan Atomic Energy Commission, Government Agency","Pakistan Atomic Energy Commission, Government Agency",1,1578000000,USD,0.830302371,1,1578000000,,20-Mar-10,,,1,770,665,Pakistan,PAK,PK,586,564,FALSE,FALSE,FALSE,No Information,,,,,Chashma,"Yousaf Raza Gilani, Pakistani Prime minister ; Asif Ali Zardar, Pakistani President "
40362,TRUE,China,China loan syndicate funds Phase II of the Beineu-Bozoi-Shymkent Gas Pipeline (Additional Financing) (link to #39562),2015,OOF-like,"The Beineu-Bozoi-Shymkent Gas Pipeline is a 1454 Kilometers long gas pipeline that will run through the Mangistau, Aktyubinsk, Kyzylorda and South Kazakhstan regions. Construction of the pipeline was split into two stages. The first stage of the Beineu-Bozoi-Shymkent Gas Pipeline, which comprises all sections of the Bozoi-Shymkent part, was completed in 2015, resulting in a throughput capacity of up to 6 bcm per year. Between 2014 and 2017, over 9.0 bcm of gas was transported via the Beineu-Bozoi-Shymkent gas pipeline, providing southern regions with Kazakhstani gas. In December 2016, a second stage of the Beineu-Bozoi-Shymkent Gas Pipeline project, comprising a linear part of the pipeline with a total length of 311.0 km, was completed. In November 2017, a head compressor station at Bozoi and a line compressor station at Karaozek were put into operation, which increased the capacity of the Beineu-Bozoi-Shymkent Gas Pipeline to 10 bcm per year. ICA has announced that, by the end of 2019, it expects the construction of repair and maintenance sites, shift camps and the Beineu gas measuring station, as well as the telecommunications and the highway system will be completed. This project records additional financing from China Development Bank and Bank of China in the form of a 350 Million USD loan each. The additional financing will go to Phase II of the Beineu-Bozoi-Shymkent Gas Pipeline. The financing represents a 700 Million USD upsizing of the existing 1.8 Billion USD loan recorded in project #39562. According to IJGlobal, the financial closure date for this additional financing was 17th September 2015, and as such the commitment year has been assumed to be 2015. Beineu-Shymkent Gas Pipeline LLP, a joint venture between JSC KazTransGas and China National Petroleum Corporation (each with 50% interest) was established on January 18, 2011 to construct and operate the gas pipeline. KTG is a transportation company, which owns a 100% interest in several domestic regional gas distribution companies and a 100% interest in ICA, which in turn operates the largest natural gas pipeline network in Kazakhstan. In December 2012, the joint venture entered into a $1.8 billion syndicated loan facility which was led by China Development Bank. The loan was to finance the development, construction and operation of the Bozoi-Shymkent part of the Beineu-Bozoi-Shymkent Gas Pipeline. In February 2016, certain amendments to this facility were signed. Amounts due under this loan facility bear interest at a rate of three-month LIBOR plus 2.7% per annum for the duration of the guarantee period and, thereafter, at a rate of three-month LIBOR plus 3.2% per annum. The loan matures on 11 March 2028. The loan is secured by corporate guarantees from the Company and CNPC. As at 31 December 2017, the outstanding principal amount under this loan was $1.0 billion (KZT 341 billion). Construction of the Bozoi-Shymkent part started in September 2011. The construction of the Beineu-Bozoy-Shymkent pipeline was first confirmed under the 'Agreement on cooperation in the construction and operation of the Kazakhstan-China gas pipeline', signed between the Governments of the Afghanistan and China on August 18, 2007. The agreement was then later amended on October 14, 2009. The Agreement on the Main Principles of Construction and Operation of the Kazakhstan-Chinese Gas Pipeline (AMP) was signed within the frame of the official visit of President Hu Jintao to Kazakhstan on June 12, 2010. In October 2017, Kazakhstan began exporting gas deliveries to China pursuant to a contract concluded between KTG and PetroChina for the supply of 5 bcm of natural gas during the period from 15 October 2017 until 14 October 2018. The total estimated consideration under this agreement is U.S.$889.7 million. The price of gas exported to China pursuant to this agreement is linked to the price of Brent crude oil and determined quarterly. Negotiations are ongoing with respect to a long-term gas supply agreement between KTG and PetroChina. BSGP and the Company expect the transportation of gas to China to increase in the coming years and, in order to facilitate such transportation, plans to construct three new compressor stations on the Beineu-Bozoi-Shymkent Gas Pipeline between 2018 and 2019 (at an estimated cost of KZT 109.2 billion). See “Management’s Discussion and Analysis of Results of Operations and Financial Performance—Capital Expenditures”. In the year ended 31 December 2017, the Beineu-Bozoi-Shymkent Gas Pipeline transported 3.4 bcm of gas.",230,Energy Generation and Supply,NEW INFRA,Implementation,Mixed (Some Development),Loan (excluding debt rescheduling),Kazakhstan,Kazakhstan,678765110.9,FALSE,FALSE,"https://global.factiva.com/redir/default.aspx?P=sa&an=TRENDE0020140228ea2s0015p&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=TRAFIN0020140328ea3c0004c&cat=a&ep=ASE, Media Report, including Wikileaks; http://www.kazakhstan.org.sg/content/intro.php?act=news&c_id=2898, Government Source (Donor/Recipient); http://halyk-ipo.kz/en/kaztransgaz-vzyal-kredit-u-kitajskih-bankov.html, Media Report, including Wikileaks; http://www.reuters.com/article/kaztransgas-loan-idUSL5N10U36D20150819, Media Report, including Wikileaks; http://bsgp.kz/eng/index.php?section=4&category=news&item_id=624, Implementing/Intermediary Agency Source; https://www.dropbox.com/s/r0ma2jdu2gw9wmd/IJGlobal%20-%20Beineu-Shymkent%20Gas%20Pipeline%20Phase%202%20Additional%20Financing%20-%20Kazakhstan%20and%20China.pdf?dl=0, Other Official Source (non-Donor, non-Recipient)",7,"China Development Bank (CDB), Government Agency",,"KazTransGas, State-Owned Company",1,700000000,USD,1.031284591,1,700000000,,,,,1,705,613,Kazakhstan,KAZ,KZ,398,916,FALSE,FALSE,FALSE,Some Information,,15,,,Shymkent-Bozoi-Beineu,
34099,TRUE,China,China opens Narandi China Friendship Center in Bangladesh,2007,OOF-like,"The Chinese government donated the Narandi China Friendship Center, a cultural center based in the Northern Bangladeshi village, Narandi. The center is designed to be a vocational center for children, complete with technology and reading resources. The cost of the center is unclear. The center includes a computer room, a library, an auditorium and an entertainment center. All of the 10 computers and some books at the center were also donated by China. On October 18, 2018, the site was visited by Chinese ambassador Zhang Zuo. A Xinhua report claims that the library will contain Chinese magazines and a collection of Chinese books including: Mao Zedong on Diplomacy, Islam in China, and China Sports. This center operates on 81 thousand square meters of land. Narandi village is 80 km north of Dhaka. STAFF_NOTE: This project is coded as having both representational and development intent, since the education programs also promote Chinese culture.",110,Education,NEW INFRA,Completion,Mixed (Some Development),Grant,Bangladesh,Bangladesh,,FALSE,FALSE,"https://global.factiva.com/aa/?ref=XNEWS00020070111e31200147&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://bd.chineseembassy.org/eng/xwdt/t347412.htm, Government Source (Donor/Recipient); http://bd.china-embassy.org/eng/dshd/t1605430.htm, Government Source (Donor/Recipient); https://www.amadershomoy.com/bn/2019/06/10/904241.htm, Media Report, including Wikileaks; https://archive1.ittefaq.com.bd/wholecountry/2018/10/18/175120.html, Media Report, including Wikileaks",5,,,,,,,,,,,,,,1,771,666,Bangladesh,BGD,BD,50,513,FALSE,FALSE,FALSE,,,,,,Narandi,"Zhang Zuo, Chinese Ambassador ; Zainul Abedin, Executive director of the Narandi China Friendship Center "
38995,TRUE,China,China provides USD 50 million commercial credit for Pakistan Gwadar Port Project (Linked to #35124 and #38996),2001,OOF-like,"During the visit of Chinese Prime Minister Zhu Rongji to Pakistan in May 2001, the Gwadar port was a key item of discussion. Pakistani Finance Minister Shaukat Aziz said China has agreed to help fund the construction of phase one of the $250 million Gwadar Port project. China provided $198 million for the project in various forms of funding. $50 million would be an outright grant (#35124), $50 million a commercial credit (#38995), and $98 million a state credit (#38996), repayable at generous terms over 15 years. The loan is guaranteed by the Export-Import Bank. The remaining $50 million in funds, is to be arranged by the government of Pakistan. Gwadar, located about 350 kilometers west of Karachi on the Arabian Sea coast, is considered the nearest warm water port for the Central Asian states for their trade with Europe, East Asia, and the Americas. Prime Minister Shaukat Aziz inaugurated the deep-sea port on March 20, 2007. ",210,Transport and Storage,NEW INFRA,Completion,Mixed (Some Development),Strategic/Supplier Credit,Pakistan,Pakistan,108967061.7,FALSE,FALSE,"https://global.factiva.com/redir/default.aspx?P=sa&an=aenw000020010709dx5l000jm&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=inty000020010710dx7g00003&cat=a&ep=ASE, Media Report, including Wikileaks; http://www.larouchepub.com/eiw/public/2001/eirv28n44-20011116/eirv28n44-20011116_016-pakistans_gwadar_port_is_a_poten.pdf, Media Report, including Wikileaks; http://www.thenews.com.pk/Todays-News-13-37109-Time-tested-all-weather-Pak-China-friendship, Media Report, including Wikileaks; http://mindsgrid.com/news/2014-09/strategic-importance-gwadar-port-pakistan/, Other; http://www.viewpointonline.net/component/content/article?id=1652:balochistans-maze-of-violence-i, Other; http://tribune.com.pk/story/500895/too-little-too-late-gwadar-port-transfer-to-china-wins-cabinet-nod/, Media Report, including Wikileaks; http://www.asianresearch.org/articles/2528.html, Other Academic (Working Paper, Dissertation)",8,"Export-Import Bank of China, Government Agency",,,,50000000,USD,0.458854256,1,50000000,,,,,1,770,665,Pakistan,PAK,PK,586,564,FALSE,FALSE,FALSE,,,,,,Gwadar,
